,Condition,genes,Method,replicate,Step,time_s,mem_gb
1757,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,29,Dating,16.06,0.030856
1758,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,30,Branch length estimation,10.26,0.131408
1759,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,30,Dating,10.98,0.029868
1760,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,31,Branch length estimation,12.74,0.131416
1761,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,31,Dating,14.14,0.033428
1762,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,32,Branch length estimation,11.02,0.132044
1763,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,32,Dating,12.07,0.032704
1764,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,33,Branch length estimation,10.12,0.13142
1765,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,33,Dating,11.46,0.030924
1766,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,34,Branch length estimation,11.35,0.131424
1767,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,34,Dating,11.42,0.03244
1768,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,35,Branch length estimation,9.78,0.131424
1769,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,35,Dating,16.54,0.031384
1770,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,36,Branch length estimation,11.51,0.131388
1771,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,36,Dating,11.19,0.032176
1772,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,37,Branch length estimation,10.01,0.13144
1773,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,37,Dating,14.53,0.02934
1774,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,38,Branch length estimation,12.45,0.132312
1775,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,38,Dating,11.06,0.033272
1776,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,39,Branch length estimation,10.83,0.132148
1777,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,39,Dating,15.96,0.030592
1778,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,40,Branch length estimation,14.36,0.131464
1779,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,40,Dating,16.95,0.03116
1780,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,41,Branch length estimation,13.48,0.13214
1781,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,41,Dating,14.83,0.02934
1782,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,42,Branch length estimation,16.25,0.131412
1783,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,42,Dating,16.22,0.030128
1784,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,43,Branch length estimation,12.98,0.131416
1785,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,43,Dating,17.32,0.034904
1786,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,44,Branch length estimation,11.81,0.132152
1787,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,44,Dating,11.06,0.032428
1788,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,45,Branch length estimation,12.25,0.13132
1789,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,45,Dating,10.65,0.029864
1790,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,46,Branch length estimation,10.65,0.13142
1791,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,46,Dating,13.72,0.032704
1792,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,47,Branch length estimation,11.75,0.132148
1793,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,47,Dating,15.56,0.031392
1794,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,48,Branch length estimation,11.38,0.132084
1795,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,48,Dating,14.34,0.031188
1796,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,49,Branch length estimation,11.1,0.131384
1797,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,49,Dating,22.6,0.0308
1798,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,50,Branch length estimation,11.92,0.131428
1799,fasttree_genetrees_400_non,500,TreePL+CASTLES-Pro,50,Dating,15.88,0.031916
1800,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,1,Branch length estimation,2.72,0.053864
1801,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,1,Dating,17.48,0.033588
1802,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,2,Branch length estimation,2.25,0.053872
1803,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,2,Dating,14.81,0.031688
1804,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,3,Branch length estimation,2.69,0.05386
1805,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,3,Dating,14.28,0.03244
1806,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,4,Branch length estimation,2.62,0.053872
1807,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,4,Dating,15.55,0.033168
1808,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,5,Branch length estimation,2.59,0.053868
1809,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,5,Dating,15.89,0.029868
1810,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,6,Branch length estimation,2.35,0.053864
1811,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,6,Dating,13.84,0.034024
1812,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,7,Branch length estimation,2.64,0.053864
1813,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,7,Dating,12.29,0.030924
1814,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,8,Branch length estimation,4.18,0.053824
1815,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,8,Dating,15.26,0.033472
1816,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,9,Branch length estimation,2.25,0.053872
1817,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,9,Dating,14.55,0.034024
1818,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,10,Branch length estimation,2.7,0.053872
1819,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,10,Dating,14.11,0.032968
1820,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,11,Branch length estimation,2.52,0.053872
1821,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,11,Dating,14.4,0.032636
1822,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,12,Branch length estimation,2.5,0.053872
1823,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,12,Dating,14.23,0.032916
1824,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,13,Branch length estimation,2.36,0.053872
1825,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,13,Dating,17.24,0.030924
1826,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,14,Branch length estimation,2.64,0.053868
1827,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,14,Dating,15.49,0.032176
1828,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,15,Branch length estimation,2.46,0.053868
1829,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,15,Dating,11.94,0.032964
1830,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,16,Branch length estimation,2.83,0.053872
1831,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,16,Dating,15.36,0.033692
1832,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,17,Branch length estimation,2.37,0.05386
1833,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,17,Dating,14.89,0.031172
1834,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,18,Branch length estimation,3.13,0.053876
1835,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,18,Dating,14.75,0.029868
1836,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,19,Branch length estimation,2.48,0.053844
1837,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,19,Dating,15.96,0.030436
1838,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,20,Branch length estimation,2.52,0.053876
1839,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,20,Dating,14.8,0.029856
1840,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,21,Branch length estimation,3.1,0.05386
1841,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,21,Dating,18.56,0.03082
1842,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,22,Branch length estimation,2.57,0.053856
1843,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,22,Dating,14.76,0.031644
1844,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,23,Branch length estimation,2.36,0.053868
1845,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,23,Dating,15.96,0.032952
1846,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,24,Branch length estimation,3.68,0.053872
1847,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,24,Dating,15.61,0.030656
1848,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,25,Branch length estimation,2.92,0.05386
1849,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,25,Dating,14.6,0.031492
1850,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,26,Branch length estimation,4.2,0.053876
1851,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,26,Dating,15.89,0.033428
1852,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,27,Branch length estimation,2.59,0.053868
1853,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,27,Dating,15.96,0.034948
1854,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,28,Branch length estimation,2.41,0.053872
1855,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,28,Dating,15.59,0.034692
1856,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,29,Branch length estimation,2.65,0.053872
1857,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,29,Dating,15.66,0.031936
1858,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,30,Branch length estimation,2.38,0.053864
1859,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,30,Dating,11.0,0.030328
1860,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,31,Branch length estimation,2.98,0.053868
1861,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,31,Dating,11.88,0.03244
1862,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,32,Branch length estimation,2.57,0.053832
1863,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,32,Dating,12.77,0.032216
1864,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,33,Branch length estimation,2.41,0.053872
1865,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,33,Dating,12.41,0.03376
1866,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,34,Branch length estimation,2.68,0.053876
1867,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,34,Dating,9.43,0.03066
1868,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,35,Branch length estimation,2.47,0.053868
1869,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,35,Dating,14.25,0.031228
1870,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,36,Branch length estimation,2.61,0.053856
1871,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,36,Dating,11.77,0.030128
1872,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,37,Branch length estimation,2.3,0.053864
1873,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,37,Dating,15.04,0.030924
1874,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,38,Branch length estimation,3.95,0.053844
1875,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,38,Dating,10.37,0.031184
1876,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,39,Branch length estimation,2.56,0.053876
1877,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,39,Dating,16.2,0.03294
1878,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,40,Branch length estimation,3.3,0.053868
1879,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,40,Dating,16.01,0.031648
1880,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,41,Branch length estimation,2.96,0.053872
1881,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,41,Dating,15.0,0.033232
1882,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,42,Branch length estimation,3.33,0.053872
1883,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,42,Dating,14.53,0.033228
1884,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,43,Branch length estimation,2.98,0.053868
1885,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,43,Dating,10.95,0.03112
1886,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,44,Branch length estimation,2.7,0.053876
1887,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,44,Dating,14.04,0.033192
1888,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,45,Branch length estimation,3.9,0.053824
1889,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,45,Dating,9.83,0.030436
1890,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,46,Branch length estimation,2.53,0.053868
1891,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,46,Dating,10.76,0.03116
1892,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,47,Branch length estimation,2.67,0.053876
1893,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,47,Dating,15.81,0.035272
1894,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,48,Branch length estimation,2.57,0.05386
1895,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,48,Dating,13.82,0.030664
1896,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,49,Branch length estimation,3.53,0.053856
1897,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,49,Dating,17.91,0.030264
1898,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,50,Branch length estimation,2.74,0.053876
1899,fasttree_genetrees_400_non,200,TreePL+CASTLES-Pro,50,Dating,15.86,0.030924
1900,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,1,Branch length estimation,0.78,0.014828
1901,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,1,Dating,18.33,0.033428
1902,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,2,Branch length estimation,0.55,0.014808
1903,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,2,Dating,16.12,0.029868
1904,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,3,Branch length estimation,0.65,0.014824
1905,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,3,Dating,16.03,0.032968
1906,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,4,Branch length estimation,0.62,0.014808
1907,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,4,Dating,15.91,0.033696
1908,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,5,Branch length estimation,0.61,0.014808
1909,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,5,Dating,16.25,0.031184
1910,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,6,Branch length estimation,0.62,0.014876
1911,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,6,Dating,15.01,0.03066
1912,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,7,Branch length estimation,0.62,0.014812
1913,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,7,Dating,14.34,0.030632
1914,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,8,Branch length estimation,0.7,0.0148
1915,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,8,Dating,14.01,0.030596
1916,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,9,Branch length estimation,0.54,0.014808
1917,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,9,Dating,15.05,0.03112
1918,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,10,Branch length estimation,0.88,0.014808
1919,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,10,Dating,15.43,0.032704
1920,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,11,Branch length estimation,0.63,0.014808
1921,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,11,Dating,14.63,0.03422
1922,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,12,Branch length estimation,0.61,0.015072
1923,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,12,Dating,14.62,0.029868
1924,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,13,Branch length estimation,0.58,0.014844
1925,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,13,Dating,10.98,0.030916
1926,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,14,Branch length estimation,0.62,0.014808
1927,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,14,Dating,13.5,0.031192
1928,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,15,Branch length estimation,0.6,0.014844
1929,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,15,Dating,15.4,0.030344
1930,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,16,Branch length estimation,0.69,0.014808
1931,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,16,Dating,17.72,0.031716
1932,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,17,Branch length estimation,0.58,0.014804
1933,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,17,Dating,11.22,0.030856
1934,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,18,Branch length estimation,0.58,0.014812
1935,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,18,Dating,15.41,0.03116
1936,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,19,Branch length estimation,0.59,0.014804
1937,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,19,Dating,14.83,0.029868
1938,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,20,Branch length estimation,0.64,0.014808
1939,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,20,Dating,16.66,0.0296
1940,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,21,Branch length estimation,0.71,0.015068
1941,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,21,Dating,12.1,0.03422
1942,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,22,Branch length estimation,0.6,0.014804
1943,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,22,Dating,15.07,0.031908
1944,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,23,Branch length estimation,0.57,0.014916
1945,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,23,Dating,16.41,0.034616
1946,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,24,Branch length estimation,0.65,0.014832
1947,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,24,Dating,14.8,0.033956
1948,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,25,Branch length estimation,0.7,0.014812
1949,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,25,Dating,15.28,0.0327
1950,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,26,Branch length estimation,0.74,0.014844
1951,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,26,Dating,15.04,0.03112
1952,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,27,Branch length estimation,0.63,0.014808
1953,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,27,Dating,16.62,0.02964
1954,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,28,Branch length estimation,0.58,0.014828
1955,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,28,Dating,15.46,0.033956
1956,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,29,Branch length estimation,0.62,0.014812
1957,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,29,Dating,16.07,0.030924
1958,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,30,Branch length estimation,0.57,0.014876
1959,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,30,Dating,15.82,0.030856
1960,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,31,Branch length estimation,0.72,0.014812
1961,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,31,Dating,12.31,0.030396
1962,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,32,Branch length estimation,0.59,0.014864
1963,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,32,Dating,11.58,0.031424
1964,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,33,Branch length estimation,0.58,0.014808
1965,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,33,Dating,12.72,0.03402
1966,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,34,Branch length estimation,0.64,0.01488
1967,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,34,Dating,15.23,0.032164
1968,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,35,Branch length estimation,0.59,0.014812
1969,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,35,Dating,15.4,0.030916
1970,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,36,Branch length estimation,0.66,0.014808
1971,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,36,Dating,12.88,0.030436
1972,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,37,Branch length estimation,0.57,0.014828
1973,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,37,Dating,15.17,0.032968
1974,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,38,Branch length estimation,0.67,0.0148
1975,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,38,Dating,18.61,0.031576
1976,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,39,Branch length estimation,0.61,0.014812
1977,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,39,Dating,15.67,0.033956
1978,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,40,Branch length estimation,0.8,0.014876
1979,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,40,Dating,13.82,0.031648
1980,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,41,Branch length estimation,0.69,0.014808
1981,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,41,Dating,14.37,0.031652
1982,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,42,Branch length estimation,0.85,0.015072
1983,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,42,Dating,16.08,0.030132
1984,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,43,Branch length estimation,0.7,0.014808
1985,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,43,Dating,12.91,0.03112
1986,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,44,Branch length estimation,0.67,0.014912
1987,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,44,Dating,15.81,0.031916
1988,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,45,Branch length estimation,0.66,0.014836
1989,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,45,Dating,10.48,0.032704
1990,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,46,Branch length estimation,0.62,0.014808
1991,fasttree_genetrees_400_non,50,TreePL+CASTLES-Pro,46,Dating,14.95,0.032164
