,Taxon,Branch Type,l1,l2,l1/l2,Topology
647,Elaen falla F331074,terminal,0.24884,0.812093,0.306418107,CAML
648,  ,internal,0.385528,0.128523,2.999680991,CAML
649,Elaen martin W65272,terminal,0.634368,0.940615,0.674418333,CAML
650,  ,internal,0.16273,0.213259,0.763062755,CAML
651,Elaen franzii L28247,terminal,0.797098,1.153875,0.690800997,CAML
652,  ,internal,0.024555,0.102445,0.23968959,CAML
653,Elaen paltan K3955,terminal,0.821653,1.25632,0.654015697,CAML
654,  ,internal,0.465077,0.194856,2.386772796,CAML
655,Elaen albcep A2714,terminal,1.28673,1.451175,0.886681482,CAML
656,  ,internal,0.209577,0.207547,1.009780917,CAML
657,Elaen albcep A12145,terminal,0.764007,1.128562,0.676973884,CAML
658,Elaen paltan K14809,terminal,0.764007,1.128562,0.676973884,CAML
659,  ,internal,0.732299,0.53016,1.381279236,CAML
660,  ,internal,1.02526,0.331008,3.097387374,CAML
661,Elaen mesleu MPEGCMN13,terminal,0.89384,1.481239,0.603440768,CAML
662,Elaen chisis L26884,terminal,0.89384,1.481239,0.603440768,CAML
663,  ,internal,1.627726,0.508492,3.201084776,CAML
664,  ,internal,0.082718,1.059208,0.078094199,CAML
665,Elaen spelis L42601,terminal,0.242106,0.937804,0.258162686,CAML
666,Elaen pelzel L7249,terminal,0.242106,0.937804,0.258162686,CAML
667,  ,internal,1.679228,1.782233,0.942204527,CAML
668,Elaen partri L48581,terminal,1.921334,2.720037,0.706363186,CAML
669,  ,internal,0.68295,0.328901,2.076460698,CAML
670,  ,internal,0.880376,0.84746,1.038840771,CAML
671,Elaen obsura L38275,terminal,0.357176,0.484119,0.737785544,CAML
672,Elaen flavter L6792,terminal,0.357176,0.484119,0.737785544,CAML
673,  ,internal,0.759176,0.797459,0.95199377,CAML
674,Elaen dayi A4751,terminal,1.116352,1.281577,0.871076806,CAML
675,  ,internal,0.037412,0.121623,0.307606292,CAML
676,Elaen obsura MPEGDZ6727,terminal,1.153764,1.4032,0.822237742,CAML
677,  ,internal,1.634017,1.93376,0.844994725,CAML
678,Elaen gigas L43022,terminal,2.787781,3.33696,0.835425357,CAML
679,  ,internal,0.696879,0.559437,1.245679138,CAML
680,  ,internal,0.030623,0.403654,0.075864478,CAML
681,Elaen strera K9711,terminal,3.515282,4.300052,0.817497556,CAML
682,  ,internal,0.726241,0.603537,1.203308165,CAML
683,Elaen criata L14716,terminal,0.270194,2.078955,0.129966257,CAML
684,Elaen rufcep SB11371,terminal,0.270194,2.078955,0.129966257,CAML
685,  ,internal,3.971329,2.824633,1.405962828,CAML
686,  ,internal,1.315096,0.928333,1.416620975,CAML
687,Myiopag virata K1914,terminal,2.151088,3.025243,0.711046352,CAML
688,Myiopag flavtex L42911,terminal,2.151088,3.025243,0.711046352,CAML
689,  ,internal,1.371889,0.40893,3.354826009,CAML
690,Myiopag gaim L22839,terminal,0.445931,1.73745,0.256658321,CAML
691,Myiopag subcen L5214,terminal,0.445931,1.73745,0.256658321,CAML
692,  ,internal,3.077046,1.696723,1.813522891,CAML
693,  ,internal,0.184423,0.785136,0.234893063,CAML
694,Myiopag canic L42803,terminal,0.806734,1.370138,0.588797625,CAML
695,Myiopag canic L6656,terminal,0.806734,1.370138,0.588797625,CAML
696,  ,internal,0.095817,0.289883,0.330536803,CAML
697,Myiopag olall HAMC713,terminal,0.902551,1.660021,0.543698544,CAML
698,  ,internal,0.350418,0.422595,0.829205267,CAML
699,Myiopag canic L29982,terminal,1.252969,2.082615,0.601632563,CAML
700,  ,internal,2.454432,2.136694,1.14870543,CAML
701,  ,internal,1.609941,0.864377,1.862544931,CAML
702,Tyranul elatu L45850,terminal,5.317341,5.083686,1.045961729,CAML
703,  ,internal,0.239277,0.748234,0.319788996,CAML
704,  ,internal,0.684387,0.245217,2.790944347,CAML
705,  ,internal,0.687259,0.862002,0.797282373,CAML
706,Campto obstum LSUMZ42513,terminal,0.459396,1.635891,0.280823111,CAML
707,Campto obstum MPEGDZ6701,terminal,0.459396,1.635891,0.280823111,CAML
708,  ,internal,0.308976,0.604238,0.511348177,CAML
709,Campto obstum L46501,terminal,0.768372,2.240129,0.343003461,CAML
710,  ,internal,1.302531,0.411963,3.161766955,CAML
711,Campto imber UWB69443,terminal,0.486781,1.18318,0.411417536,CAML
712,Campto imber K1942,terminal,0.486781,1.18318,0.411417536,CAML
713,  ,internal,1.584122,1.468913,1.078431466,CAML
714,  ,internal,0.101534,0.237265,0.427935009,CAML
715,Campto obstum L61272,terminal,2.172437,2.889357,0.75187559,CAML
716,  ,internal,0.913156,0.534782,1.707529423,CAML
717,Ornith brunpil L46583,terminal,0.41124,1.626895,0.252775994,CAML
718,Ornith inerm L18502,terminal,0.41124,1.626895,0.252775994,CAML
719,  ,internal,2.674353,1.797244,1.488030006,CAML
720,  ,internal,1.101345,0.773321,1.42417573,CAML
721,Phymyi urolis L1222,terminal,0.11745,1.47796,0.079467645,CAML
722,Phymyi nigropil L34749,terminal,0.11745,1.47796,0.079467645,CAML
723,  ,internal,1.245811,1.277219,0.975409072,CAML
724,Phymyi cincep L32751,terminal,1.363261,2.755179,0.49479943,CAML
725,  ,internal,1.508334,0.468967,3.216290272,CAML
726,Phymyi burme SP92440,terminal,1.242222,1.50708,0.824257505,CAML
727,Phymyi burme L5455,terminal,1.242222,1.50708,0.824257505,CAML
728,  ,internal,1.629373,1.717066,0.948928579,CAML
729,  ,internal,1.315342,0.973315,1.351404222,CAML
730,  ,internal,0.515427,0.595347,0.865758961,CAML
731,Phymyi vircen SPML156,terminal,0.93722,1.487069,0.630246478,CAML
732,Phymyi vircen SP93543,terminal,0.93722,1.487069,0.630246478,CAML
733,  ,internal,0.492161,0.336416,1.462953605,CAML
734,Phymyi scleri L38286,terminal,1.429381,1.823485,0.783873188,CAML
735,  ,internal,0.259053,0.336216,0.770495753,CAML
736,Phymyi plucep L44287,terminal,1.688434,2.159701,0.781790627,CAML
737,  ,internal,1.244096,1.420346,0.875910518,CAML
738,Mecoc poecus L32801,terminal,0.222367,1.19365,0.186291627,CAML
739,Mecoc hellm L22744,terminal,0.222367,1.19365,0.186291627,CAML
740,  ,internal,0.924029,0.938013,0.985091891,CAML
741,Mecoc stirus L32034,terminal,1.146395,2.131664,0.53779348,CAML
742,  ,internal,0.816724,1.234478,0.661594617,CAML
743,Mecoc calter L61299,terminal,1.963119,3.366142,0.58319554,CAML
744,  ,internal,0.969411,0.213906,4.531948613,CAML
745,  ,internal,0.091459,0.183317,0.498911721,CAML
746,Mecoc minor L34812,terminal,3.023989,3.763365,0.803533274,CAML
747,  ,internal,1.678375,1.029443,1.630371958,CAML
748,  ,internal,1.492222,0.822045,1.815255856,CAML
749,Inezia inoata L37759,terminal,0.74612,0.519136,1.437234174,CAML
750,Inezia inoata L15055,terminal,0.74612,0.519136,1.437234174,CAML
751,  ,internal,1.263528,0.629402,2.007505537,CAML
752,Inezia tentri IC26451,terminal,2.009648,1.148538,1.749744458,CAML
753,  ,internal,1.417956,2.93504,0.483113007,CAML
754,Inezia subava MPEGUHE101,terminal,0.650235,2.101373,0.309433404,CAML
755,Inezia cauata L48577,terminal,0.650235,2.101373,0.309433404,CAML
756,  ,internal,2.77737,1.982205,1.401151748,CAML
757,  ,internal,1.314877,0.574154,2.290112061,CAML
758,Euscar rufnat YPM137428,terminal,0.393926,0.341656,1.152990142,CAML
759,Euscar rufnat MPEGMAR236,terminal,0.393926,0.341656,1.152990142,CAML
760,  ,internal,1.807516,2.625655,0.68840575,CAML
761,Euscar melryp L12982,terminal,2.201442,2.967311,0.741897968,CAML
762,  ,internal,2.54104,1.690421,1.503199499,CAML
763,  ,internal,1.359484,0.784342,1.733279615,CAML
764,Stigma bud L31591,terminal,1.149733,1.725043,0.66649527,CAML
765,Stigma bud FMN392923,terminal,1.149733,1.725043,0.66649527,CAML
766,  ,internal,0.591613,0.343047,1.724582929,CAML
767,Stigma napen L7240,terminal,1.741346,2.06809,0.842006876,CAML
768,  ,internal,4.360619,3.373984,1.292424327,CAML
769,  ,internal,0.092621,0.172779,0.536066304,CAML
770,  ,internal,0.152256,0.358725,0.424436546,CAML
771,Zimmer chrsop L66538,terminal,0.353968,0.579713,0.610591793,CAML
772,Zimmer virvus L8009,terminal,0.353968,0.579713,0.610591793,CAML
773,  ,internal,0.639083,0.458314,1.394421728,CAML
774,Zimmer chrsop L33819,terminal,0.993051,1.038027,0.956671647,CAML
775,  ,internal,0.02851,0.272328,0.104689933,CAML
776,Zimmer chrsop PhAMC1297,terminal,0.694947,1.18116,0.588359748,CAML
777,Zimmer alblar L11973,terminal,0.694947,1.18116,0.588359748,CAML
778,  ,internal,0.326614,0.129195,2.528069972,CAML
779,  ,internal,1.013977,0.260976,3.88532662,CAML
780,Zimmer vilmus L28191,terminal,0.851161,0.67703,1.257198352,CAML
781,Zimmer vilmus W110963,terminal,0.851161,0.67703,1.257198352,CAML
782,  ,internal,1.184377,0.894301,1.32436059,CAML
783,  ,internal,0.074784,0.246284,0.303649445,CAML
784,Zimmer acer L45857,terminal,0.537211,1.300139,0.413195051,CAML
785,Zimmer graci L7202,terminal,0.537211,1.300139,0.413195051,CAML
786,  ,internal,0.350465,0.195799,1.789922318,CAML
787,Zimmer bolnus L22628,terminal,0.887676,1.495938,0.593390903,CAML
788,  ,internal,1.222647,0.321677,3.80085303,CAML
789,  ,internal,0.041634,0.129539,0.321401277,CAML
790,Zimmer vilmus HJM900,terminal,0.318939,1.122706,0.284080605,CAML
791,Zimmer vilmus A5019,terminal,0.318939,1.122706,0.284080605,CAML
792,  ,internal,1.833017,0.824448,2.223326395,CAML
793,  ,internal,2.130776,1.421808,1.498638353,CAML
794,Zimmer viljoi L46108,terminal,0.92279,0.483608,1.908136342,CAML
795,Zimmer viljoi LK161,terminal,0.92279,0.483608,1.908136342,CAML
796,  ,internal,1.605284,0.694958,2.309900742,CAML
797,Zimmer chidez MZU92429,terminal,2.528074,1.178566,2.145042365,CAML
798,  ,internal,1.642147,1.643737,0.999032692,CAML
799,Zimmer cinpil L44642,terminal,4.170221,2.822303,1.47759507,CAML
800,  ,internal,0.112511,0.546658,0.205816068,CAML
801,  ,internal,0.525949,0.937146,0.561224185,CAML
802,Phymyi griola SPML158,terminal,4.808681,4.306107,1.116711916,CAML
803,  ,internal,1.538161,1.66747,0.922451978,CAML
804,  ,internal,0.581423,0.965563,0.602159569,CAML
805,  ,internal,1.053242,0.982857,1.071612656,CAML
806,  ,internal,1.537152,0.676385,2.272599185,CAML
807,Nephel linton L33971,terminal,0.468926,1.485504,0.315667948,CAML
808,Nephel ochven L8296,terminal,0.468926,1.485504,0.315667948,CAML
809,  ,internal,2.352684,2.953075,0.796689552,CAML
810,Nephel pulher H2495,terminal,2.821611,4.438579,0.635701426,CAML
811,  ,internal,3.132605,1.56073,2.007140889,CAML
812,Myiotri orntus H4556,terminal,1.407072,1.001672,1.404723303,CAML
813,Myiotri orntus L43994,terminal,1.407072,1.001672,1.404723303,CAML
814,  ,internal,4.547143,4.997637,0.909858599,CAML
815,  ,internal,3.139718,1.485703,2.113287784,CAML
816,Hirund fernea Y101003,terminal,1.686212,1.037372,1.625465118,CAML
817,Hirund fernea SB10509,terminal,1.686212,1.037372,1.625465118,CAML
818,  ,internal,4.663544,4.032137,1.156593638,CAML
819,Pyrrho cinmeus L8072,terminal,6.349756,5.06951,1.252538411,CAML
820,  ,internal,2.744177,2.415502,1.136069024,CAML
821,  ,internal,0.424726,1.113371,0.381477513,CAML
822,  ,internal,2.414095,3.969308,0.608190395,CAML
823,Lophot piltus LSUMZ66108,terminal,0.180782,0.685732,0.263633606,CAML
824,Lophot piltus H1935,terminal,0.180782,0.685732,0.263633606,CAML
825,  ,internal,0.369594,0.143979,2.566999354,CAML
826,Lophot piltus L44510,terminal,0.550375,0.829711,0.663333378,CAML
827,  ,internal,0.161912,0.576454,0.280875837,CAML
828,Oncost olieum L26945,terminal,0.236193,0.300829,0.785140395,CAML
829,Oncost olieum L2222,terminal,0.236193,0.300829,0.785140395,CAML
830,  ,internal,0.299817,0.639217,0.469037901,CAML
831,Oncost cingul K1962,terminal,0.53601,0.940046,0.570195501,CAML
832,  ,internal,0.176277,0.46612,0.378179439,CAML
833,  ,internal,0.010156,0.104751,0.096953728,CAML
834,Lophot vitsus A18368,terminal,0.722443,1.510916,0.478149017,CAML
835,  ,internal,0.363473,0.145898,2.49128158,CAML
836,Hemit spoops L58390,terminal,0.386677,1.20372,0.321235005,CAML
837,Hemit cohnh L78929,terminal,0.386677,1.20372,0.321235005,CAML
838,  ,internal,0.657082,0.240432,2.732922406,CAML
839,Hemit minor L18415,terminal,1.043759,1.444152,0.722748713,CAML
840,  ,internal,0.042157,0.212662,0.198234758,CAML
841,  ,internal,0.040451,0.451862,0.089520694,CAML
842,Lophot eulo L9303,terminal,0.256533,1.155287,0.222051317,CAML
843,Lophot galtus L48336,terminal,0.256533,1.155287,0.222051317,CAML
844,  ,internal,0.869834,0.953389,0.912360013,CAML
845,  ,internal,1.07762,0.519214,2.075483327,CAML
846,Atalot pilris L28419,terminal,2.203988,2.62789,0.838691117,CAML
847,  ,internal,0.065893,0.44155,0.149231118,CAML
848,Hemit zost L40656,terminal,0.378486,0.641668,0.589847086,CAML
849,Hemit zost LSUMZ25568,terminal,0.378486,0.641668,0.589847086,CAML
850,  ,internal,0.335193,0.408981,0.819580861,CAML
851,Hemit gritus L11148,terminal,0.713678,1.050649,0.679273478,CAML
852,  ,internal,1.556202,2.018791,0.7708584,CAML
853,  ,internal,0.051619,0.165248,0.312372918,CAML
854,Poeci senex L86191,terminal,2.3215,3.234688,0.717689001,CAML
855,  ,internal,1.320945,0.471011,2.804488643,CAML
856,Myiorn albtri LSU40633,terminal,1.140238,0.620672,1.837102366,CAML
857,Myiorn albtri L58401,terminal,1.140238,0.620672,1.837102366,CAML
858,  ,internal,1.491169,0.521268,2.86065709,CAML
859,Myiorn spnov MZUCAX01,terminal,0.246632,0.346602,0.711571197,CAML
860,Myiorn spnov MZUMAPI19,terminal,0.246632,0.346602,0.711571197,CAML
861,  ,internal,2.384774,0.795337,2.998444684,CAML
862,  ,internal,0.486228,0.823801,0.590225066,CAML
863,Myiorn aurris K3820,terminal,3.117634,1.96574,1.585984922,CAML
864,  ,internal,0.362552,1.306089,0.277585984,CAML
865,Hemit inotus YPM101772,terminal,0.520999,0.458341,1.136706077,CAML
866,Hemit inotus L3847,terminal,0.520999,0.458341,1.136706077,CAML
867,  ,internal,0.234393,0.549912,0.426237289,CAML
868,Hemit minim L15339,terminal,0.755391,1.008253,0.749207788,CAML
869,  ,internal,2.724795,2.263576,1.203756799,CAML
870,  ,internal,0.162259,0.433871,0.373979823,CAML
871,  ,internal,0.266276,0.511716,0.520358949,CAML
872,Hemit iohan L7377,terminal,0.527916,2.08892,0.252721981,CAML
873,Hemit strcol L15220,terminal,0.527916,2.08892,0.252721981,CAML
874,  ,internal,2.239695,0.556346,4.025723201,CAML
875,Hemit marven L38325,terminal,1.463939,1.935456,0.756379375,CAML
876,Hemit nidip F395437,terminal,1.463939,1.935456,0.756379375,CAML
877,  ,internal,1.303672,0.709809,1.836651832,CAML
878,  ,internal,0.945379,1.07039,0.883209858,CAML
879,Myiorn atrpil LSUMZ46608,terminal,0.998731,0.456838,2.186181973,CAML
880,Myiorn atrpil LSUMZ30018,terminal,0.998731,0.456838,2.186181973,CAML
881,  ,internal,2.076125,1.235101,1.680935405,CAML
882,Myiorn ecau SP90142,terminal,3.074856,1.691939,1.817356299,CAML
883,  ,internal,0.638134,2.023716,0.315327842,CAML
884,  ,internal,0.195732,0.50176,0.39009088,CAML
885,  ,internal,0.109159,0.129476,0.843082888,CAML
886,Hemit cinpec L43574,terminal,0.484847,1.514441,0.320149151,CAML
887,Hemit graden L32603,terminal,0.484847,1.514441,0.320149151,CAML
888,  ,internal,0.448622,0.691314,0.648941002,CAML
889,Hemit rufris L40213,terminal,0.933469,2.205754,0.423197238,CAML
890,  ,internal,1.529771,1.01576,1.506035875,CAML
891,Hemit orblus MPEGSC21,terminal,1.009125,1.666729,0.605452356,CAML
892,Hemit kaemp MZU82516,terminal,1.009125,1.666729,0.605452356,CAML
893,  ,internal,1.454115,1.554786,0.935250896,CAML
894,  ,internal,0.15474,0.195443,0.791739791,CAML
895,Hemit jose SB10527,terminal,0.390894,1.018147,0.383926879,CAML
896,Hemit flamtus L44623,terminal,0.390894,1.018147,0.383926879,CAML
897,  ,internal,2.227086,2.398811,0.928412451,CAML
898,  ,internal,1.217883,0.310529,3.9219622,CAML
899,Hemit diop SP90982,terminal,1.033177,0.812851,1.271053366,CAML
900,Hemit diop KU266,terminal,1.033177,0.812851,1.271053366,CAML
901,  ,internal,1.737481,1.005611,1.727786391,CAML
902,Hemit obstus MZU93544,terminal,2.770659,1.818462,1.523627659,CAML
903,  ,internal,1.065204,1.909024,0.557983556,CAML
904,  ,internal,0.182018,0.619405,0.29385943,CAML
905,  ,internal,1.709691,1.830935,0.933780282,CAML
906,Poeci sylvia L48537,terminal,1.258881,1.919654,0.655785365,CAML
907,Poeci russa K3996,terminal,1.258881,1.919654,0.655785365,CAML
908,  ,internal,0.129431,0.395837,0.32698055,CAML
909,Poeci fumfron MPEGGUR125,terminal,0.382949,2.038164,0.187889198,CAML
910,Poeci lati MPEGAMA61,terminal,0.382949,2.038164,0.187889198,CAML
911,  ,internal,1.005362,0.277328,3.62517308,CAML
912,  ,internal,0.100129,0.137907,0.726061766,CAML
913,Poeci plucep L25929,terminal,1.48844,2.453399,0.606684848,CAML
914,  ,internal,1.134691,0.739347,1.534720503,CAML
915,Poeci lulua L44685,terminal,0.290594,0.968406,0.300074556,CAML
916,Poeci rufcep H36,terminal,0.290594,0.968406,0.300074556,CAML
917,  ,internal,1.277888,1.267132,1.008488461,CAML
918,Poeci calter L3214,terminal,1.568482,2.235538,0.701612766,CAML
919,  ,internal,1.054649,0.957208,1.101797102,CAML
920,  ,internal,1.289771,0.934593,1.380034946,CAML
921,Poeci albfac L76316,terminal,1.046757,1.011694,1.034657713,CAML
922,Poeci caplis L7018,terminal,1.046757,1.011694,1.034657713,CAML
923,  ,internal,2.746496,1.494016,1.838331049,CAML
924,Hemit furc SP82515,terminal,3.793253,2.505709,1.513844185,CAML
925,  ,internal,0.119649,1.621629,0.073783214,CAML
926,  ,internal,0.041013,0.214434,0.191261647,CAML
927,Todiro pictum SB14508,terminal,0.701627,1.128811,0.621562866,CAML
928,Todiro chrcro L5004,terminal,0.701627,1.128811,0.621562866,CAML
929,  ,internal,0.218856,0.612209,0.357485761,CAML
930,Todiro nigcep L28763,terminal,0.920483,1.74102,0.528703289,CAML
931,  ,internal,0.524194,0.711402,0.736846396,CAML
932,Todiro pollum MPEGSC118,terminal,1.444677,2.452422,0.589081732,CAML
933,  ,internal,1.466466,0.360128,4.07206882,CAML
934,Todiro cineum L48285,terminal,1.001808,1.692304,0.591978746,CAML
935,Todiro mactum SB6939,terminal,1.001808,1.692304,0.591978746,CAML
936,  ,internal,1.909336,1.120246,1.704389929,CAML
937,  ,internal,1.042773,1.529222,0.681897723,CAML
938,  ,internal,1.773656,1.836053,0.966015687,CAML
939,  ,internal,3.370194,3.394935,0.992712379,CAML
940,Cnipod subeus L2540,terminal,2.209735,2.991596,0.738647531,CAML
941,Cnipod supfus L78843,terminal,2.209735,2.991596,0.738647531,CAML
942,  ,internal,1.547499,2.794358,0.553794109,CAML
943,Taenio andrei GMPDS426,terminal,3.757234,5.785954,0.649371564,CAML
944,  ,internal,5.340532,3.786807,1.410299495,CAML
945,  ,internal,0.712817,0.783976,0.909233191,CAML
946,Tolmom sulcen LSUMZ7360,terminal,0.285773,0.929356,0.307495728,CAML
947,Tolmom sulcen LSUMZ66549,terminal,0.285773,0.929356,0.307495728,CAML
948,  ,internal,0.096716,0.197977,0.488521394,CAML
949,Tolmom sulcen LSUMZ58340,terminal,0.382489,1.127333,0.339286617,CAML
950,  ,internal,1.150059,0.345024,3.333272468,CAML
951,Tolmom sulcen K3680,terminal,1.532548,1.472356,1.040881417,CAML
952,  ,internal,0.047147,0.551647,0.085465887,CAML
953,Tolmom flaviven L9698,terminal,1.213642,1.142596,1.062179458,CAML
954,Tolmom flaviven MPEGGDL8,terminal,1.213642,1.142596,1.062179458,CAML
955,  ,internal,0.366053,0.881407,0.415305302,CAML
956,  ,internal,0.070461,0.183762,0.383436184,CAML
957,Tolmom trayl L42746,terminal,1.650157,2.207765,0.747433264,CAML
958,  ,internal,0.398758,0.660821,0.60342816,CAML
959,Tolmom assim L81312,terminal,0.49653,1.375559,0.360965978,CAML
960,Tolmom assim MPEGMAR146,terminal,0.49653,1.375559,0.360965978,CAML
961,  ,internal,1.552385,1.493027,1.039756816,CAML
962,  ,internal,1.20981,0.150124,8.05873811,CAML
963,Tolmom pollus L42652,terminal,0.543387,1.880838,0.28890686,CAML
964,Tolmom sulcen LSU60833,terminal,0.543387,1.880838,0.28890686,CAML
965,  ,internal,2.715339,1.137872,2.3863308,CAML
966,  ,internal,0.061157,0.174371,0.350729192,CAML
967,Tolmom assim L46556,terminal,3.319882,3.193082,1.03971085,CAML
968,  ,internal,4.405152,4.834847,0.911125419,CAML
969,Rhynch fultus L43821,terminal,1.380995,2.11252,0.653719255,CAML
